ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789645546	142	5.405	counted	exit	3.9	1	train.py
1789645554	183	0.650	uncounted	exit	0.3	0	-c
1789645563	260	1.774	counted	exit	1.1	0	train.py
1789645568	350	1.791	counted	exit	1.1	0	train.py
1789645573	406	0.605	uncounted	exit	0.2	0	-c
1789645582	443	0.625	uncounted	exit	0.3	0	-c
1789645592	493	0.773	uncounted	exit	0.4	0	-
1789645604	517	1.772	uncounted	exit	1.1	0	train.py
1789645612	546	0.057	uncounted	exit	0.0	0	-c
1789645621	572	1.679	uncounted	exit	1.0	0	/cell/harness_state/tmp/opencode/dbg.py
1789645631	621	1.702	uncounted	exit	1.0	0	train.py
1789645639	648	1.728	uncounted	exit	1.0	0	train.py
1789645650	676	1.934	uncounted	exit	1.3	0	/cell/harness_state/tmp/opencode/dbg2.py
1789645665	727	0.553	uncounted	exit	0.3	0	-c
1789645683	808	28.912	counted	exit	8.2	1	train.py
1789645701	885	19.651	counted	exit	5.7	1	train.py
1789645711	961	4.428	counted	exit	1.7	1	train.py
1789645721	1055	7.901	counted	exit	2.8	1	train.py
1789645730	1132	5.693	counted	exit	2.1	1	train.py
1789645744	1208	7.884	counted	exit	2.9	1	train.py
1789645782	1314	7.805	counted	exit	2.7	1	train.py
1789645796	1412	20.293	counted	exit	5.8	5	train.py
1789645821	1509	28.692	counted	exit	8.0	5	train.py
1789645856	1612	31.693	counted	exit	8.7	5	train.py
1789645874	1690	30.059	counted	exit	8.2	5	train.py
1789645898	1800	66.809	counted	exit	17.5	10	train.py
1789645930	1879	80.909	counted	exit	21.1	10	train.py
1789645988	1982	72.719	counted	exit	19.2	10	train.py
1789646028	2078	102.290	counted	exit	26.7	12	train.py
1789646083	2174	130.889	counted	exit	33.9	16	train.py
1789646132	2270	130.184	counted	exit	33.8	16	train.py
1789646179	2366	118.779	counted	exit	31.0	12	train.py
1789646262	2467	163.367	counted	exit	42.0	16	train.py
1789646324	2584	168.179	counted	exit	43.5	16	train.py
1789646390	2664	209.523	counted	exit	53.8	16	train.py
1789646483	2784	242.547	counted	exit	62.1	24	train.py
1789646550	2888	190.887	counted	exit	48.7	20	train.py
1789646622	3007	237.823	counted	exit	60.9	22	train.py
1789646750	3153	160.911	counted	exit	41.6	16	train.py
1789646836	3276	221.161	counted	exit	56.9	21	train.py
1789646901	3413	163.351	counted	exit	42.1	16	train.py
1789646963	3511	167.215	counted	exit	43.1	16	train.py
1789647015	3590	175.237	counted	exit	45.1	16	train.py
1789647082	3701	180.810	counted	exit	46.6	16	train.py
1789647138	3797	178.858	counted	exit	46.2	16	train.py
1789647203	3877	192.573	counted	exit	49.6	16	train.py
1789647320	3989	204.484	counted	exit	52.6	16	train.py
1789647403	4088	220.873	counted	exit	56.8	16	train.py
1789647483	4185	243.648	counted	exit	62.6	16	train.py
1789647563	4281	254.577	counted	exit	65.8	16	train.py
1789647656	4380	246.083	counted	exit	63.2	16	train.py
1789647726	4426	264.550	exempt	exit	68.0	16	validate.py
