ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789588985	106	0.034	uncounted	exit	0.0	0	-c
1789588985	108	0.032	uncounted	exit	0.0	0	-c
1789588985	110	0.032	uncounted	exit	0.0	0	-m --version
1789588985	112	0.032	uncounted	exit	0.0	0	-c
1789589018	188	26.212	counted	exit	10.7	1	train.py
1789589042	251	0.039	uncounted	exit	0.0	0	-c
1789589042	253	0.039	uncounted	exit	0.0	0	-c
1789589042	255	0.045	uncounted	exit	0.0	0	-c
1789589069	369	13.887	counted	exit	4.8	1	train.py
1789589093	483	19.913	counted	exit	7.9	1	train.py
1789589166	586	11.403	counted	exit	3.4	1	train.py
1789589247	714	3.577	counted	exit	1.7	1	train.py
1789589334	815	2.710	counted	exit	1.2	1	train.py
1789589344	913	3.197	counted	exit	1.4	1	train.py
1789589379	1011	17.246	counted	exit	5.0	8	train.py
1789589407	1109	50.165	counted	exit	13.3	10	train.py
1789589474	1208	58.468	counted	exit	15.4	20	train.py
1789589514	1307	23.363	counted	exit	8.0	6	train.py
1789589534	1405	16.594	counted	exit	6.0	4	train.py
1789589565	1503	58.164	counted	exit	15.6	9	train.py
1789589618	1603	28.386	counted	exit	10.3	9	train.py
1789589643	1701	44.435	counted	exit	12.2	14	train.py
1789589665	1799	23.755	counted	exit	8.3	6	train.py
1789589685	1912	31.816	counted	exit	10.8	8	train.py
1789589744	2011	20.173	counted	exit	7.3	6	train.py
1789589771	2109	26.660	counted	exit	9.3	6	train.py
1789589803	2259	36.859	counted	exit	11.9	5	train.py
1789589835	2357	58.958	counted	exit	16.1	10	train.py
1789589886	2455	65.898	counted	exit	17.7	11	train.py
1789589955	2554	108.743	counted	exit	30.8	9	train.py
1789590018	2653	177.620	counted	exit	46.3	12	train.py
1789590107	2804	189.941	counted	exit	49.4	11	train.py
1789590195	2903	256.414	counted	exit	68.6	15	train.py
1789590276	3003	126.489	counted	exit	33.3	8	train.py
1789590407	3104	302.104	counted	exit	78.7	20	train.py
1789590576	3203	461.839	counted	term	120.0	27	train.py
1789590618	3315	49.554	counted	exit	13.7	3	train.py
1789590657	3451	85.439	counted	exit	23.1	4	train.py
1789590796	3565	92.414	counted	exit	24.6	10	train.py
1789590888	3663	201.382	counted	exit	52.5	10	train.py
1789590990	3763	233.458	counted	exit	60.7	16	train.py
1789591052	3862	107.257	counted	exit	28.4	7	train.py
1789591103	3976	107.699	counted	exit	28.5	7	train.py
1789591159	4064	144.881	counted	exit	37.9	10	train.py
1789591233	4163	218.051	counted	exit	56.9	16	train.py
1789591343	4262	337.961	counted	exit	86.7	24	train.py
1789591556	4364	223.083	counted	exit	57.7	16	train.py
1789591639	4428	235.939	exempt	exit	61.7	16	validate.py
