ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789627965	34	0.040	uncounted	exit	0.0	0	-c
1789628020	58	4.579	counted	exit	3.2	1	train.py
1789628026	83	1.537	uncounted	exit	0.8	0	-c
1789628157	112	7.150	counted	exit	2.5	1	train.py
1789628313	153	9.950	counted	exit	3.3	1	train.py
1789628384	193	9.929	counted	exit	3.3	1	train.py
1789628519	234	10.686	counted	exit	3.3	1	train.py
1789628655	276	7.573	counted	exit	2.4	1	train.py
1789628900	316	12.851	counted	exit	3.8	1	train.py
1789628995	356	46.429	counted	exit	12.1	6	train.py
1789629331	397	91.736	counted	exit	23.5	8	train.py
1789629470	438	65.992	counted	exit	17.1	8	train.py
1789629637	479	95.783	counted	exit	24.9	5	train.py
1789629759	520	164.042	counted	exit	42.5	5	train.py
1789630016	561	299.325	counted	exit	75.6	6	train.py
1789630246	602	476.378	counted	term	120.0	5	train.py
1789630570	644	422.065	counted	exit	106.7	3	train.py
1789630681	685	333.308	counted	exit	85.6	4	train.py
1789630812	726	125.767	counted	exit	32.1	5	train.py
1789630947	767	371.363	counted	exit	95.0	3	train.py
1789631134	808	259.179	counted	exit	65.7	3	train.py
1789631274	853	189.645	counted	exit	48.4	2	train.py
1789631412	898	412.364	counted	exit	104.7	3	train.py
1789631430	922	1.621	uncounted	exit	0.9	0	-c
1789631631	946	386.197	counted	exit	97.8	6	train.py
1789631792	972	1.518	uncounted	exit	0.8	0	-c
1789631793	980	1.504	uncounted	exit	0.8	0	-c
1789631794	988	1.510	uncounted	exit	0.8	0	-
1789631898	1012	132.998	counted	exit	55.6	1	train.py
1789632211	1056	259.936	counted	term	120.0	1	train.py
1789632383	1101	431.812	counted	exit	109.1	6	train.py
1789632518	1142	380.942	counted	exit	97.1	4	train.py
1789632598	1183	235.759	counted	exit	61.3	6	train.py
1789632724	1224	388.841	counted	exit	98.1	6	train.py
1789632830	1265	342.399	counted	exit	87.0	4	train.py
1789632980	1306	415.094	counted	exit	105.4	5	train.py
1789633129	1349	346.179	counted	exit	88.1	4	train.py
1789633227	1390	342.729	counted	exit	87.9	4	train.py
1789633347	1435	403.982	counted	exit	103.1	5	train.py
1789633564	1479	383.146	counted	exit	97.6	5	train.py
1789633696	1523	370.712	counted	exit	94.5	5	train.py
1789633819	1571	378.355	counted	exit	96.7	4	train.py
1789633939	1612	350.035	counted	exit	89.6	4	train.py
1789634222	1657	463.878	counted	exit	118.2	5	train.py
1789634332	1704	371.194	counted	exit	95.1	4	train.py
1789634448	1748	397.513	counted	exit	101.7	4	train.py
1789634583	1780	425.981	exempt	exit	109.7	4	validate.py
