ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789516816	112	0.033	uncounted	exit	0.0	0	-c
1789516816	114	0.031	uncounted	exit	0.0	0	-c
1789516816	116	0.033	uncounted	exit	0.0	0	-m --version
1789516816	118	0.032	uncounted	exit	0.0	0	-c
1789516829	202	4.925	counted	exit	3.6	1	train.py
1789516852	287	1.548	uncounted	exit	0.8	0	-c
1789516859	332	0.043	uncounted	exit	0.0	0	-c
1789516859	334	0.040	uncounted	exit	0.0	0	-c
1789516859	336	0.038	uncounted	exit	0.0	0	-c
1789516873	450	15.784	counted	exit	4.5	1	train.py
1789516887	563	32.135	counted	exit	8.8	2	train.py
1789516897	663	9.473	counted	exit	2.9	1	train.py
1789516916	761	2.998	counted	exit	1.5	1	train.py
1789516933	891	4.005	counted	exit	2.0	1	train.py
1789516948	989	5.897	counted	exit	2.7	2	train.py
1789516958	1088	1.909	counted	exit	1.2	0	train.py
1789516969	1196	5.768	counted	exit	2.7	2	train.py
1789516983	1317	6.264	counted	exit	2.9	2	train.py
1789516994	1415	2.977	counted	exit	1.7	1	train.py
1789517004	1513	2.886	counted	exit	1.6	1	train.py
1789517014	1611	3.255	counted	exit	1.7	1	train.py
1789517028	1709	4.748	counted	exit	2.1	1	train.py
1789517038	1796	6.372	counted	exit	2.5	1	train.py
1789517046	1898	10.258	counted	exit	3.5	1	train.py
1789517054	2011	8.012	counted	exit	2.9	1	train.py
1789517065	2109	10.441	counted	exit	3.5	1	train.py
1789517073	2222	5.924	counted	exit	2.5	1	train.py
1789517080	2324	5.237	counted	exit	2.4	1	train.py
1789517086	2426	4.831	counted	exit	2.2	1	train.py
1789517093	2528	4.760	counted	exit	2.2	1	train.py
1789517100	2641	5.360	counted	exit	2.3	1	train.py
1789517112	2739	4.393	counted	exit	2.1	1	train.py
1789517123	2837	4.035	counted	exit	2.1	1	train.py
1789517135	2935	5.055	counted	exit	2.4	1	train.py
1789517148	3033	8.975	counted	exit	3.3	5	train.py
1789517159	3131	4.819	counted	exit	2.2	1	train.py
1789517175	3229	4.987	counted	exit	2.3	1	train.py
1789517187	3327	4.490	counted	exit	2.1	1	train.py
1789517200	3427	5.105	counted	exit	2.3	1	train.py
1789517215	3514	6.614	counted	exit	3.0	2	train.py
1789517231	3601	9.167	counted	exit	3.7	3	train.py
1789517250	3688	10.674	counted	exit	4.3	4	train.py
1789517266	3786	9.360	counted	exit	3.7	3	train.py
1789517280	3873	9.418	counted	exit	3.7	3	train.py
1789517296	3971	10.056	counted	exit	3.9	3	train.py
1789517312	4058	14.497	counted	exit	5.0	5	train.py
1789517327	4145	14.356	counted	exit	4.9	5	train.py
1789517363	4374	14.925	counted	exit	5.1	5	train.py
1789517373	4423	16.386	exempt	exit	5.9	5	validate.py
