ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789537965	111	0.046	uncounted	exit	0.0	0	-c
1789537965	113	0.047	uncounted	exit	0.0	0	-c
1789537965	115	0.041	uncounted	exit	0.0	0	-m --version
1789537965	117	0.049	uncounted	exit	0.0	0	-c
1789538002	243	5.571	counted	exit	4.0	1	train.py
1789538022	305	0.056	uncounted	exit	0.0	0	-c
1789538022	307	0.043	uncounted	exit	0.0	0	-c
1789538022	309	0.049	uncounted	exit	0.0	0	-c
1789538030	371	3.651	counted	exit	1.6	1	train.py
1789538039	469	3.534	counted	exit	1.5	1	train.py
1789538051	568	2.724	counted	exit	1.3	1	train.py
1789538059	671	3.501	counted	exit	1.5	1	train.py
1789538077	758	22.400	counted	exit	6.7	1	train.py
1789538093	856	8.057	counted	exit	2.7	1	train.py
1789538105	943	2.984	counted	exit	1.4	1	train.py
1789538114	1041	3.031	counted	exit	1.4	1	train.py
1789538124	1139	3.112	counted	exit	1.5	1	train.py
1789538132	1237	2.840	counted	exit	1.3	1	train.py
1789538140	1335	3.031	counted	exit	1.5	1	train.py
1789538149	1433	3.037	counted	exit	1.4	1	train.py
1789538158	1531	3.042	counted	exit	1.4	1	train.py
1789538167	1629	2.873	counted	exit	1.3	1	train.py
1789538174	1727	2.894	counted	exit	1.4	1	train.py
1789538183	1825	2.899	counted	exit	1.4	1	train.py
1789538192	1923	2.861	counted	exit	1.3	1	train.py
1789538201	2021	2.883	counted	exit	1.3	1	train.py
1789538209	2119	2.757	counted	exit	1.3	1	train.py
1789538217	2217	2.844	counted	exit	1.3	1	train.py
1789538226	2315	3.051	counted	exit	1.4	1	train.py
1789538234	2413	2.946	counted	exit	1.3	1	train.py
1789538243	2511	2.831	counted	exit	1.4	1	train.py
1789538251	2609	2.868	counted	exit	1.4	1	train.py
1789538259	2707	3.092	counted	exit	1.5	1	train.py
1789538268	2805	2.888	counted	exit	1.3	1	train.py
1789538281	2903	2.799	counted	exit	1.3	1	train.py
1789538293	3001	2.876	counted	exit	1.4	1	train.py
1789538301	3099	2.887	counted	exit	1.4	1	train.py
1789538310	3197	2.788	counted	exit	1.3	1	train.py
1789538319	3295	2.931	counted	exit	1.4	1	train.py
1789538328	3393	2.960	counted	exit	1.4	1	train.py
1789538336	3491	2.845	counted	exit	1.3	1	train.py
1789538346	3589	3.069	counted	exit	1.5	1	train.py
1789538361	3687	2.968	counted	exit	1.4	1	train.py
1789538370	3785	2.915	counted	exit	1.4	1	train.py
1789538379	3883	3.080	counted	exit	1.5	1	train.py
1789538389	3981	3.012	counted	exit	1.4	1	train.py
1789538399	4079	3.194	counted	exit	1.5	1	train.py
1789538415	4163	3.110	exempt	exit	1.4	1	validate.py
