ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789532952	56	5.326	counted	exit	3.8	1	train.py
1789532956	81	0.813	uncounted	exit	0.4	0	-c
1789533011	107	144.149	counted	exit	39.5	1	train.py
1789533020	149	3.659	counted	exit	1.6	1	train.py
1789533034	189	8.886	counted	exit	2.9	1	train.py
1789533057	240	2.961	counted	exit	1.4	1	train.py
1789533066	269	0.050	uncounted	exit	0.0	0	-
1789533067	286	4.380	counted	exit	1.7	1	train.py
1789533096	330	1.920	counted	exit	1.2	0	train.py
1789533101	368	2.592	counted	exit	1.3	1	train.py
1789533108	394	0.048	uncounted	exit	0.0	0	-
1789533110	411	4.217	counted	exit	1.8	1	train.py
1789533116	437	0.050	uncounted	exit	0.0	0	-
1789533119	454	7.374	counted	exit	2.5	7	train.py
1789533128	495	21.286	counted	exit	6.0	25	train.py
1789533142	536	45.926	counted	exit	12.3	60	train.py
1789533150	561	0.056	uncounted	exit	0.0	0	-
1789533162	578	47.066	counted	exit	12.5	60	train.py
1789533166	603	0.047	uncounted	exit	0.0	0	-
1789533179	620	48.783	counted	exit	12.9	60	train.py
1789533182	646	0.056	uncounted	exit	0.0	0	-
1789533195	663	49.875	counted	exit	13.2	60	train.py
1789533202	689	0.046	uncounted	exit	0.0	0	-
1789533214	706	46.764	counted	exit	12.4	60	train.py
1789533229	748	43.979	counted	exit	11.7	60	train.py
1789533245	790	53.003	counted	exit	14.0	60	train.py
1789533255	826	0.044	uncounted	exit	0.0	0	-
1789533268	843	47.482	counted	exit	12.6	60	train.py
1789533289	884	65.525	counted	exit	17.1	60	train.py
1789533319	925	111.001	counted	exit	28.5	100	train.py
1789533326	950	0.052	uncounted	exit	0.0	0	-
1789533357	967	118.040	counted	exit	30.4	100	train.py
1789533365	993	0.045	uncounted	exit	0.0	0	-
1789533392	1010	102.771	counted	exit	26.5	100	train.py
1789533428	1052	132.409	counted	exit	33.9	100	train.py
1789533432	1078	0.042	uncounted	exit	0.0	0	-
1789533463	1095	118.729	counted	exit	31.0	100	train.py
1789533528	1136	243.762	counted	exit	62.8	200	train.py
1789533597	1177	251.042	counted	exit	64.9	200	train.py
1789533662	1218	235.152	counted	exit	61.2	200	train.py
1789533669	1243	0.051	uncounted	exit	0.0	0	-
1789533729	1260	230.884	counted	exit	59.8	200	train.py
1789533825	1301	363.976	counted	exit	93.8	300	train.py
1789533832	1327	0.052	uncounted	exit	0.0	0	-
1789533922	1382	249.528	counted	exit	64.6	200	train.py
1789533929	1407	0.044	uncounted	exit	0.0	0	-
1789533990	1424	235.007	counted	exit	60.7	200	train.py
1789534047	1466	191.125	counted	exit	49.5	200	train.py
1789534090	1507	156.630	counted	exit	40.9	200	train.py
1789534146	1549	203.910	counted	exit	52.8	200	train.py
1789534223	1591	284.159	counted	exit	73.0	200	train.py
1789534326	1632	393.203	counted	exit	100.5	200	train.py
1789534330	1657	0.042	uncounted	exit	0.0	0	-
1789534435	1674	407.982	counted	exit	104.5	200	train.py
1789534550	1715	433.143	counted	exit	111.0	200	train.py
1789534554	1741	0.048	uncounted	exit	0.0	0	-
1789534667	1758	439.377	counted	exit	112.6	200	train.py
1789534801	1798	471.410	exempt	exit	121.5	200	validate.py
