ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789529905	48	1.673	uncounted	exit	1.3	0	-
1789529908	54	0.662	uncounted	exit	0.3	0	-
1789529912	72	4.330	counted	exit	2.9	1	train.py
1789529922	118	8.847	counted	exit	2.8	1	train.py
1789529938	163	4.472	counted	exit	2.0	1	train.py
1789529955	207	3.873	counted	exit	2.0	1	train.py
1789529968	249	5.175	counted	exit	2.0	1	train.py
1789529976	292	4.181	counted	exit	1.7	1	train.py
1789529995	336	3.123	counted	exit	1.6	1	train.py
1789530004	380	2.648	counted	exit	1.4	1	train.py
1789530012	405	0.813	uncounted	exit	0.4	0	-
1789530021	428	3.046	counted	exit	1.4	1	train.py
1789530029	469	3.177	counted	exit	1.4	1	train.py
1789530039	510	2.693	counted	exit	1.3	1	train.py
1789530044	551	2.637	counted	exit	1.4	1	train.py
1789530057	605	2.987	counted	exit	1.3	1	train.py
1789530061	645	3.511	counted	exit	1.5	1	train.py
1789530067	686	3.571	counted	exit	1.7	1	train.py
1789530075	726	6.075	counted	exit	2.5	1	train.py
1789530082	767	9.636	counted	exit	3.6	1	train.py
1789530087	807	4.586	counted	exit	1.7	1	train.py
1789530093	848	5.435	counted	exit	2.0	1	train.py
1789530098	888	7.188	counted	exit	2.4	1	train.py
1789530114	929	28.437	counted	exit	10.0	1	train.py
1789530127	976	6.177	counted	exit	2.4	1	train.py
1789530132	1016	1.741	counted	exit	1.0	0	train.py
1789530139	1054	6.644	counted	exit	2.6	1	train.py
1789530152	1096	6.701	counted	exit	2.6	1	train.py
1789530160	1137	6.611	counted	exit	2.5	1	train.py
1789530168	1178	7.415	counted	exit	2.8	1	train.py
1789530179	1220	6.759	counted	exit	2.5	1	train.py
1789530187	1261	6.643	counted	exit	2.5	1	train.py
1789530203	1310	25.284	counted	exit	7.2	5	train.py
1789530216	1351	8.200	counted	exit	2.9	1	train.py
1789530222	1391	10.548	counted	exit	3.5	1	train.py
1789530230	1432	10.899	counted	exit	3.6	1	train.py
1789530237	1472	12.230	counted	exit	3.9	1	train.py
1789530245	1512	16.928	counted	exit	5.1	1	train.py
1789530259	1553	16.521	counted	exit	5.0	1	train.py
1789530276	1595	27.452	counted	exit	7.7	3	train.py
1789530293	1635	45.587	counted	exit	12.4	5	train.py
1789530318	1675	74.582	counted	exit	19.8	8	train.py
1789530338	1716	46.918	counted	exit	12.6	5	train.py
1789530355	1745	52.070	exempt	exit	14.2	5	validate.py
