n	commit	eval_auc	status	seconds	description
1	9dc14e3	0.7141	ok	4	baseline
2	239b211	0.7089	ok	2	FE time route carrier
3	eaf0c1f	0.7127	ok	1	FE DepTime hour
4	7e7ca92	0.7036	ok	5	stronger model 600x0.05 d7
5	5cc198c	0.7156	ok	2	early stop internal val + refit
6	3bde684	0.7166	ok	3	FE DepTime hour with early stop
7	ebe2df0	0.7090	ok	3	FE route categorical
8	27ecf3f	0.7163	ok	2	FE frequency counts
9	38c2044	0.7158	ok	2	FE cyclical + weekend
10	7b0d433	0.7177	ok	2	depth8 lr.03 mcw20
11	c8aad09	0.7193	ok	4	depth10 lr.02 mcw40
12	a93743e	0.7174	ok	3	depth12 lr.02 mcw80
13	02343a9	0.7193	ok	3	patience150 depth10
14	f2161c4	0.7192	ok	105	5-seed ensemble depth10
15	47643cb	0.7166	ok	26	proper 3000 trees depth10 single
16	cd86cdf	0.7173	ok	2	OOF target encoding
17	0bc7535	0.7210	ok	7	5x100 ensemble
18	0f2adeb	0.7214	ok	12	10x100 ensemble
19	44a2689	0.7215	ok	11	diverse config ensemble
20	5d54f4e	0.7215	ok	12	calendar features ensemble
21	4070a33	0.7128	ok	8	max_cat_to_onehot 300
22	aaebdb5	0.7215	ok	14	16-model ensemble lr diversity
23	ddbb95c	0.7216	ok	47	ensemble + DART members
24	a9fd65b	0.7208	ok	16	drop raw DepTime
25	536d3d9	0.7233	ok	16	congestion counts
26	984df30	0.7286	ok	18	route-hour count + fractions
27	b7dcc47	0.7299	ok	20	route/dow counts + prev hour
28	c59a316	0.7305	ok	22	bin congestion + day counts
29	a5930ba	0.7307	ok	24	congestion fractions + 2h
30	ae27457	0.7277	ok	26	day-hour congestion
31	2cd2fb1	0.7303	ok	41	hub-size totals
32	ad32304	0.7318	ok	12	300 trees probe
33	1277e1d	0.7331	ok	21	600 trees probe
34	9af4c3d	0.7307	ok	38	1200 trees probe
35	56b96df	0.7342	ok	49	diverse 600-tree ensemble
36	cf25c4f	0.7342	ok	72	9-model 600-tree ensemble
37	211f5e6	0.7350	ok	53	more volume features
38	537448d	0.7345	ok	57	volume fractions
39	7e504cb	0.7346	ok	83	10-model diverse ensemble
40	afc9b40	0.7373	ok	58	adjacent-window congestion
