ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789618343	50	4.795	counted	exit	3.4	1	train.py
1789618374	75	1.531	uncounted	exit	0.8	0	-c
1789618508	104	8.485	counted	exit	2.8	1	train.py
1789618760	145	8.586	counted	exit	2.9	1	train.py
1789618962	171	0.806	uncounted	exit	0.4	0	-c
1789619006	176	0.674	uncounted	exit	0.3	0	-c
1789619091	181	5.948	uncounted	exit	2.4	3	ablate.py
1789619311	192	53.156	uncounted	exit	14.1	8	ablate.py
1789619599	203	80.858	uncounted	exit	21.1	8	ablate.py
1789619685	214	50.213	uncounted	exit	13.9	5	ablate.py
1789619835	241	10.746	counted	exit	3.3	1	train.py
1789619889	265	91.200	uncounted	exit	23.9	5	ablate.py
1789619998	276	10.931	uncounted	exit	3.5	1	ablate.py
1789620019	287	1.645	uncounted	exit	0.9	0	ablate.py
1789620048	295	76.858	uncounted	exit	20.3	8	ablate.py
1789620162	306	104.567	uncounted	exit	27.9	7	ablate.py
1789620237	334	14.045	counted	exit	4.2	1	train.py
1789620274	358	70.836	uncounted	exit	18.6	4	ablate.py
1789620399	369	229.685	uncounted	exit	59.7	9	ablate.py
1789620614	380	340.853	uncounted	exit	92.2	9	ablate.py
1789621000	391	202.907	uncounted	exit	54.5	10	ablate.py
1789621293	402	280.121	uncounted	exit	76.8	8	ablate.py
1789621647	413	356.072	uncounted	exit	99.5	8	ablate.py
1789621778	424	1.712	uncounted	exit	1.0	0	ablate.py
1789622042	432	574.377	uncounted	exit	156.8	9	ablate.py
1789622618	443	1026.170	uncounted	exit	271.9	10	ablate.py
1789622889	454	947.338	uncounted	exit	250.5	9	ablate.py
1789623169	465	523.899	uncounted	exit	138.7	4	ablate.py
1789623506	492	132.462	counted	exit	35.3	1	train.py
1789623868	516	543.593	uncounted	exit	143.7	4	ablate.py
1789624028	527	433.924	uncounted	exit	114.9	5	ablate.py
1789624153	554	254.556	counted	exit	67.5	3	train.py
1789624363	578	670.053	uncounted	exit	176.9	6	ablate.py
1789624546	589	270.692	uncounted	exit	72.7	3	ablate.py
1789624789	600	448.212	uncounted	exit	125.7	5	ablate.py
1789625324	627	278.909	counted	exit	74.2	3	train.py
1789625450	651	386.815	uncounted	exit	103.4	4	ablate.py
1789625585	678	295.185	counted	exit	77.9	3	train.py
1789625690	702	311.105	uncounted	exit	83.1	3	ablate.py
1789625739	713	0.697	uncounted	exit	0.3	0	-c
1789625889	734	413.366	counted	exit	109.2	3	train.py
1789626083	779	341.504	counted	exit	91.2	3	train.py
1789626175	803	245.801	uncounted	exit	66.7	2	ablate.py
1789626313	814	347.303	uncounted	exit	93.3	3	ablate.py
1789626439	841	356.457	counted	exit	94.8	3	train.py
1789626636	882	398.845	counted	exit	105.7	3	train.py
1789627140	912	981.302	uncounted	exit	276.6	3	ablate.py
1789627432	939	419.607	counted	exit	111.9	3	train.py
1789627540	980	214.538	counted	exit	59.4	3	train.py
1789627773	1021	351.508	counted	exit	94.1	3	train.py
1789628080	1063	347.037	counted	exit	92.8	3	train.py
1789628243	1104	350.710	counted	exit	93.0	3	train.py
1789628428	1145	438.167	counted	exit	116.3	3	train.py
1789628665	1186	429.786	counted	exit	113.8	3	train.py
1789628989	1227	360.523	counted	exit	96.7	3	train.py
1789629151	1267	340.002	counted	exit	95.5	3	train.py
1789629488	1308	408.429	counted	exit	108.6	3	train.py
1789629651	1348	416.770	counted	exit	110.7	3	train.py
1789629891	1389	458.520	counted	term	124.6	3	train.py
1789630037	1420	468.908	exempt	exit	126.0	3	validate.py
