ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789521936	59	5.145	counted	exit	3.8	1	train.py
1789521961	105	4.016	counted	exit	1.8	1	train.py
1789521974	149	10.882	counted	exit	3.4	1	train.py
1789521986	194	5.273	counted	exit	1.9	1	train.py
1789522006	236	3.256	counted	exit	1.7	1	train.py
1789522024	277	1.647	counted	exit	0.9	0	train.py
1789522029	315	2.652	counted	exit	1.3	1	train.py
1789522046	356	5.716	counted	exit	2.0	1	train.py
1789522059	397	5.200	counted	exit	1.8	5	train.py
1789522085	437	12.232	counted	exit	3.7	8	train.py
1789522104	478	10.798	counted	exit	3.6	8	train.py
1789522117	518	10.308	counted	exit	3.5	11	train.py
1789522125	559	15.706	counted	exit	4.9	12	train.py
1789522149	599	19.415	counted	exit	6.4	14	train.py
1789522166	639	25.872	counted	exit	8.5	16	train.py
1789522190	683	20.024	counted	exit	6.8	14	train.py
1789522220	724	66.169	counted	exit	18.9	19	train.py
1789522274	764	169.547	counted	exit	45.6	22	train.py
1789522406	804	382.337	counted	term	120.4	22	train.py
1789522458	847	158.325	counted	exit	43.1	22	train.py
1789522520	888	201.979	counted	exit	53.9	26	train.py
1789522574	929	148.352	counted	exit	39.1	22	train.py
1789522631	970	165.691	counted	exit	45.3	22	train.py
1789522686	1010	178.791	counted	exit	47.0	24	train.py
1789522739	1051	182.523	counted	exit	48.3	22	train.py
1789522790	1091	174.754	counted	exit	47.0	22	train.py
1789522857	1134	193.524	counted	exit	53.2	22	train.py
1789522870	1175	8.961	counted	exit	3.6	8	train.py
1789522923	1217	172.564	counted	exit	46.0	22	train.py
1789522932	1257	8.430	counted	exit	3.5	8	train.py
1789522988	1299	176.706	counted	exit	47.6	22	train.py
1789523039	1341	171.042	counted	exit	46.8	22	train.py
1789523092	1383	181.934	counted	exit	48.2	20	train.py
1789523147	1424	168.564	counted	exit	46.0	22	train.py
1789523210	1470	169.262	counted	exit	46.0	22	train.py
1789523276	1510	228.349	counted	exit	60.2	26	train.py
1789523351	1553	260.326	counted	exit	69.2	28	train.py
1789523368	1597	8.755	counted	exit	3.4	8	train.py
1789523430	1638	219.190	counted	exit	58.4	26	train.py
1789523493	1678	212.361	counted	exit	57.9	26	train.py
1789523562	1709	233.679	exempt	exit	63.8	26	validate.py
