ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789538622	138	4.850	counted	exit	3.4	1	train.py
1789538627	177	0.646	uncounted	exit	0.3	0	-c
1789538639	256	1.576	counted	exit	0.9	0	train.py
1789538662	346	70.124	counted	exit	19.1	2	train.py
1789538677	456	12.447	counted	exit	3.7	2	train.py
1789538689	573	10.361	counted	exit	3.3	2	train.py
1789538699	630	0.675	uncounted	exit	0.3	0	-c
1789538711	712	5.930	counted	exit	2.3	5	train.py
1789538720	788	12.009	counted	exit	4.0	10	train.py
1789538728	887	6.344	counted	exit	2.4	5	train.py
1789538738	1001	1.658	counted	exit	1.0	0	train.py
1789538747	1112	7.555	counted	exit	3.0	5	train.py
1789538762	1211	6.482	counted	exit	2.4	5	train.py
1789538770	1309	6.878	counted	exit	2.5	5	train.py
1789538778	1385	14.057	counted	exit	4.3	5	train.py
1789538787	1481	9.588	counted	exit	3.1	1	train.py
1789538805	1581	14.045	counted	exit	4.3	5	train.py
1789538815	1700	15.245	counted	exit	4.9	5	train.py
1789538841	1816	52.122	counted	exit	14.0	17	train.py
1789538871	1912	85.171	counted	exit	22.4	17	train.py
1789538920	2008	159.704	counted	exit	41.2	17	train.py
1789538989	2106	237.863	counted	exit	61.1	14	train.py
1789539081	2224	306.427	counted	exit	79.7	13	train.py
1789539133	2344	149.809	counted	exit	39.1	9	train.py
1789539169	2443	104.058	counted	exit	27.6	8	train.py
1789539245	2577	256.533	counted	exit	66.5	9	train.py
1789539285	2678	135.208	counted	exit	35.3	9	train.py
1789539335	2780	155.086	counted	exit	40.5	9	train.py
1789539381	2859	158.794	counted	exit	41.8	9	train.py
1789539431	2958	167.676	counted	exit	44.1	9	train.py
1789539482	3060	173.074	counted	exit	45.8	9	train.py
1789539513	3162	83.380	counted	exit	22.4	5	train.py
1789539573	3316	187.946	counted	exit	49.7	9	train.py
1789539626	3419	178.811	counted	exit	47.0	9	train.py
1789539700	3524	254.128	counted	exit	67.2	9	train.py
1789539749	3625	170.139	counted	exit	44.6	9	train.py
1789539799	3727	165.599	counted	exit	43.4	9	train.py
1789539855	3828	168.111	counted	exit	44.1	9	train.py
1789539900	3928	153.043	counted	exit	40.4	9	train.py
1789539950	4049	160.722	counted	exit	42.4	9	train.py
1789540000	4151	166.767	counted	exit	44.0	9	train.py
1789540048	4230	169.837	counted	exit	44.8	9	train.py
1789540101	4273	186.672	exempt	exit	49.6	9	validate.py
