ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789608550	53	4.742	counted	exit	3.3	1	train.py
1789608668	79	1.738	uncounted	exit	1.0	0	-c
1789609030	113	46.445	counted	exit	12.8	1	train.py
1789609358	138	150.216	exempt	exit	39.3	2	diag.py
1789609477	149	37.230	exempt	exit	12.1	7	diag.py
1789609825	159	108.851	exempt	exit	31.4	8	diag.py
1789609960	169	126.004	exempt	exit	36.1	37	diag.py
1789610151	179	570.595	exempt	exit	144.0	150	diag.py
1789610314	189	474.577	exempt	exit	120.0	108	diag.py
1789611235	210	1910.373	exempt	term	500.0	104	diag.py
1789611351	237	304.935	counted	exit	81.2	12	train.py
1789611373	277	1.967	counted	exit	1.3	0	train.py
1789611382	300	0.775	exempt	exit	0.4	0	-c
1789611386	307	0.856	exempt	exit	0.5	0	-c
1789611399	314	0.772	exempt	exit	0.4	0	-c
1789611526	334	459.912	counted	term	122.1	12	train.py
1789611632	381	291.535	counted	exit	78.3	10	train.py
1789611758	423	342.325	counted	exit	91.8	12	train.py
1789611865	466	377.428	counted	exit	100.8	12	train.py
1789611925	509	129.029	counted	exit	33.2	10	train.py
1789611937	536	0.068	uncounted	exit	0.0	0	-
1789612029	554	329.010	counted	exit	86.7	12	train.py
1789612147	604	384.564	counted	exit	102.7	12	train.py
1789612262	646	421.381	counted	exit	110.8	12	train.py
1789612387	689	443.572	counted	exit	119.9	12	train.py
1789612478	732	313.426	counted	exit	83.3	10	train.py
1789612575	773	334.504	counted	exit	88.6	12	train.py
1789612668	814	320.445	counted	exit	86.3	12	train.py
1789612674	840	0.069	uncounted	exit	0.0	0	-
1789612773	857	367.698	counted	exit	98.5	12	train.py
1789612787	883	0.065	uncounted	exit	0.0	0	-
1789612866	906	280.705	counted	exit	74.4	12	train.py
1789612944	947	271.566	counted	exit	72.3	12	train.py
1789613070	990	443.113	counted	exit	118.9	18	train.py
1789613080	1016	0.067	uncounted	exit	0.0	0	-
1789613151	1033	265.643	counted	exit	70.6	12	train.py
1789613181	1059	0.057	uncounted	exit	0.0	0	-
1789613265	1076	310.291	counted	exit	83.6	12	train.py
1789613276	1101	0.070	uncounted	exit	0.0	0	-
1789613367	1118	338.830	counted	exit	91.3	12	train.py
1789613380	1143	0.070	uncounted	exit	0.0	0	-
1789613480	1160	368.259	counted	exit	99.2	12	train.py
1789613623	1190	468.832	exempt	exit	123.8	18	diag.py
1789613702	1218	255.924	counted	exit	69.3	12	train.py
1789613871	1259	351.128	counted	exit	94.8	16	train.py
1789613887	1285	0.039	uncounted	exit	0.0	0	-
1789613964	1302	285.649	counted	exit	77.1	12	train.py
1789614084	1344	328.476	counted	exit	89.3	12	train.py
1789614185	1385	360.984	counted	exit	97.7	12	train.py
1789614314	1427	405.377	counted	exit	110.0	12	train.py
1789614394	1470	263.896	counted	exit	71.4	12	train.py
1789614495	1513	328.623	counted	exit	88.7	12	train.py
1789614502	1539	0.067	uncounted	exit	0.0	0	-
1789614598	1556	353.413	counted	exit	95.9	12	train.py
1789614689	1599	297.732	counted	exit	81.0	12	train.py
1789614764	1640	265.394	counted	exit	72.7	12	train.py
1789614853	1681	206.729	counted	exit	57.4	12	train.py
1789614979	1724	438.223	counted	exit	119.6	20	train.py
1789615150	1765	312.453	counted	exit	85.5	14	train.py
1789615348	1797	277.208	exempt	exit	76.6	12	validate.py
1789615839	1817	0.068	uncounted	exit	0.0	0	-
1789615909	1834	253.378	counted	exit	69.4	12	train.py
1789616024	1877	276.759	counted	exit	76.3	12	train.py
1789616171	1907	279.897	exempt	exit	77.8	12	validate.py
