ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789604854	171	0.049	uncounted	exit	0.0	0	-c
1789604990	211	4.765	counted	exit	3.3	1	train.py
1789605243	334	11.898	counted	exit	3.7	1	train.py
1789605626	478	8.416	counted	exit	2.8	1	train.py
1789606562	657	14.025	counted	exit	4.3	1	train.py
1789606788	731	0.051	uncounted	exit	0.0	0	-
1789606924	789	3.534	counted	exit	1.5	1	train.py
1789607111	900	44.167	counted	exit	11.9	12	train.py
1789607345	1069	27.214	counted	exit	7.6	6	train.py
1789607547	1181	11.800	counted	exit	3.7	4	train.py
1789607817	1301	12.567	counted	exit	3.8	4	train.py
1789608124	1414	1.601	counted	exit	0.9	0	train.py
1789608492	1557	12.704	counted	exit	4.2	4	train.py
1789609465	1751	11.612	counted	exit	3.6	5	train.py
1789609916	1922	9.202	counted	exit	3.3	4	train.py
1789610031	2089	11.172	counted	exit	3.7	5	train.py
1789610141	2216	11.123	counted	exit	3.5	1	train.py
1789610245	2400	122.070	counted	exit	31.4	9	train.py
1789610314	2500	136.617	counted	exit	35.2	9	train.py
1789610489	2603	128.886	counted	exit	33.3	9	train.py
1789610704	2713	304.453	counted	exit	80.3	12	train.py
1789610867	2812	444.268	counted	term	120.7	10	train.py
1789611005	2962	458.268	counted	term	122.6	8	train.py
1789611087	3080	267.035	counted	exit	71.4	4	train.py
1789611239	3272	352.288	counted	exit	97.7	6	train.py
1789611364	3369	364.756	counted	exit	100.0	6	train.py
1789611460	3468	309.105	counted	exit	83.1	5	train.py
1789611586	3595	399.819	counted	exit	111.0	6	train.py
1789611675	3691	269.476	counted	exit	75.2	4	train.py
1789611803	3770	419.918	counted	exit	112.9	6	train.py
1789611886	3949	2.470	counted	exit	1.8	0	train.py
1789612006	4040	399.908	counted	exit	108.9	6	train.py
1789612128	4136	390.963	counted	exit	108.6	6	train.py
1789612262	4255	424.564	counted	exit	116.0	6	train.py
1789612399	4424	423.049	counted	exit	114.3	6	train.py
1789612516	4545	238.932	counted	exit	64.1	8	train.py
1789612650	4734	374.692	counted	exit	101.6	6	train.py
1789612826	4947	418.560	counted	exit	111.4	5	train.py
1789612956	5046	453.616	counted	term	120.7	6	train.py
1789612967	5148	2.464	counted	exit	1.8	0	train.py
1789613053	5240	293.914	counted	exit	78.5	4	train.py
1789613345	5420	471.666	counted	term	124.5	5	train.py
1789613486	5500	507.682	exempt	exit	135.6	5	validate.py
