ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789630456	192	4.968	counted	exit	3.5	1	train.py
1789630493	292	8.360	counted	exit	2.8	1	train.py
1789630536	413	15.621	counted	exit	5.4	1	train.py
1789630553	509	4.766	counted	exit	2.5	1	train.py
1789630596	611	2.619	counted	exit	1.4	1	train.py
1789630625	709	6.762	counted	exit	2.4	1	train.py
1789630679	808	3.641	counted	exit	1.5	1	train.py
1789630731	887	3.695	counted	exit	1.6	1	train.py
1789630782	990	3.769	counted	exit	1.7	1	train.py
1789630791	1034	3.769	uncounted	exit	1.8	1	-
1789630808	1123	10.375	counted	exit	3.4	5	train.py
1789630823	1199	14.764	counted	exit	4.5	5	train.py
1789630845	1298	22.953	counted	exit	6.7	9	train.py
1789630953	1382	25.957	counted	exit	7.8	9	train.py
1789631040	1484	26.202	counted	exit	7.8	9	train.py
1789631158	1646	26.715	counted	exit	8.3	9	train.py
1789631239	1748	26.422	counted	exit	8.5	9	train.py
1789631306	1850	1.778	counted	exit	1.1	0	train.py
1789631373	1947	31.614	counted	exit	10.4	9	train.py
1789631400	2047	30.947	counted	exit	10.8	9	train.py
1789631432	2148	46.420	counted	exit	14.3	16	train.py
1789631471	2228	53.895	counted	exit	16.6	16	train.py
1789631536	2335	53.435	counted	exit	16.2	16	train.py
1789631596	2416	92.944	counted	exit	26.1	16	train.py
1789631654	2498	133.175	counted	exit	36.2	16	train.py
1789631854	2647	139.489	counted	exit	38.2	16	train.py
1789632098	2796	149.391	counted	exit	40.7	16	train.py
1789632291	2902	139.848	counted	exit	38.7	16	train.py
1789632466	3069	152.659	counted	exit	42.9	16	train.py
1789632541	3148	228.536	counted	exit	62.5	16	train.py
1789632567	3249	4.135	counted	exit	3.1	1	train.py
1789632616	3343	151.268	counted	exit	40.7	16	train.py
1789632674	3445	151.454	counted	exit	42.7	16	train.py
1789632738	3547	148.801	counted	exit	42.1	16	train.py
1789632813	3625	250.690	counted	exit	69.3	24	train.py
1789632883	3726	188.045	counted	exit	52.5	20	train.py
1789632939	3827	153.335	counted	exit	43.2	16	train.py
1789632990	3929	150.565	counted	exit	43.4	16	train.py
1789633046	4008	149.186	counted	exit	43.1	16	train.py
1789633112	4110	168.839	counted	exit	48.0	16	train.py
1789633186	4272	162.506	counted	exit	47.2	16	train.py
1789633243	4341	173.724	exempt	exit	49.7	16	validate.py
