ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789634097	34	0.046	uncounted	exit	0.0	0	-c
1789634109	51	4.880	counted	exit	3.4	1	train.py
1789634137	97	17.206	counted	exit	5.1	1	train.py
1789634154	122	2.575	uncounted	exit	1.2	1	-
1789634188	134	43.793	uncounted	exit	12.4	7	-
1789634214	146	17.379	uncounted	exit	5.9	7	-
1789634232	158	17.414	uncounted	exit	6.2	10	-
1789634245	170	0.803	uncounted	exit	0.4	0	-
1789634273	176	44.138	uncounted	exit	12.9	22	-
1789634313	188	97.551	uncounted	exit	25.3	50	-
1789634365	200	142.402	uncounted	exit	36.7	70	-
1789634430	212	214.009	uncounted	exit	54.7	100	-
1789634526	224	297.638	uncounted	exit	75.5	90	-
1789634677	236	430.669	uncounted	exit	110.8	90	-
1789634868	248	701.457	uncounted	exit	183.8	100	-
1789635192	260	1163.308	uncounted	exit	312.9	80	-
1789635338	291	153.637	counted	exit	41.3	10	train.py
1789635362	316	1.679	uncounted	exit	1.0	0	-
1789635597	325	773.142	uncounted	exit	212.9	36	-
1789635876	337	869.998	uncounted	exit	235.7	42	-
1789635948	364	220.165	counted	exit	60.7	10	train.py
1789636366	389	1326.368	uncounted	exit	360.1	60	-
1789636699	401	1200.508	uncounted	exit	323.9	48	-
1789636808	428	354.501	counted	exit	102.4	10	train.py
1789636877	468	234.698	counted	exit	63.3	10	train.py
1789637193	493	1064.685	uncounted	exit	284.9	48	-
1789637494	505	1064.004	uncounted	exit	285.3	42	-
1789637673	517	610.843	uncounted	exit	165.6	30	-
1789637999	529	1174.532	uncounted	exit	314.3	60	-
1789638013	541	2.054	uncounted	exit	1.2	1	-
1789638085	553	146.297	uncounted	exit	65.0	12	-
1789638230	565	479.075	uncounted	exit	132.8	24	-
1789638456	577	797.201	uncounted	exit	216.5	30	-
1789638685	589	767.297	uncounted	exit	208.1	30	-
1789638932	601	865.893	uncounted	exit	235.2	36	-
1789639014	628	262.511	counted	exit	71.5	10	train.py
1789639095	672	205.854	counted	exit	56.3	8	train.py
1789639161	712	224.518	counted	exit	60.8	8	train.py
1789639245	752	300.790	counted	exit	79.9	8	train.py
1789639332	796	287.527	counted	exit	79.1	10	train.py
1789639409	840	242.302	counted	exit	66.8	8	train.py
1789639483	881	234.404	counted	exit	63.4	8	train.py
1789639555	921	230.583	counted	exit	63.0	8	train.py
1789639631	952	255.489	exempt	exit	69.2	8	validate.py
