ts	pid	kind	api	rows	seconds
1789634109	51	counted	train	100000	0.17
1789634137	97	counted	train	100000	3.47
1789634154	122	uncounted	train	100000	0.15
1789634177	134	uncounted	train	100000	0.16
1789634177	134	uncounted	train	100000	0.32
1789634178	134	uncounted	train	100000	0.15
1789634178	134	uncounted	train	100000	0.32
1789634180	134	uncounted	train	100000	1.84
1789634185	134	uncounted	train	100000	4.06
1789634187	134	uncounted	train	100000	1.99
1789634209	146	uncounted	train	100000	0.08
1789634210	146	uncounted	train	100000	0.10
1789634210	146	uncounted	train	100000	0.34
1789634211	146	uncounted	train	100000	0.85
1789634213	146	uncounted	train	100000	0.80
1789634213	146	uncounted	train	100000	0.56
1789634214	146	uncounted	train	80000	0.23
1789634227	158	uncounted	train	100000	0.15
1789634227	158	uncounted	train	100000	0.15
1789634228	158	uncounted	train	100000	0.16
1789634228	158	uncounted	train	100000	0.14
1789634229	158	uncounted	train	100000	0.14
1789634229	158	uncounted	train	100000	0.09
1789634230	158	uncounted	train	100000	0.28
1789634230	158	uncounted	train	100000	0.29
1789634231	158	uncounted	train	100000	0.51
1789634232	158	uncounted	train	100000	0.44
1789634262	176	uncounted	train	100000	0.31
1789634262	176	uncounted	train	100000	0.33
1789634263	176	uncounted	train	100000	0.31
1789634264	176	uncounted	train	100000	0.33
1789634264	176	uncounted	train	100000	0.35
1789634265	176	uncounted	train	100000	0.31
1789634266	176	uncounted	train	100000	0.35
1789634266	176	uncounted	train	100000	0.32
1789634267	176	uncounted	train	100000	0.31
1789634267	176	uncounted	train	100000	0.32
1789634267	176	uncounted	train	100000	0.31
1789634268	176	uncounted	train	100000	0.30
1789634268	176	uncounted	train	100000	0.30
1789634269	176	uncounted	train	100000	0.31
1789634269	176	uncounted	train	100000	0.32
1789634270	176	uncounted	train	100000	0.30
1789634270	176	uncounted	train	100000	0.31
1789634271	176	uncounted	train	100000	0.42
1789634271	176	uncounted	train	100000	0.43
1789634272	176	uncounted	train	100000	0.41
1789634272	176	uncounted	train	100000	0.42
1789634273	176	uncounted	train	100000	0.41
1789634290	188	uncounted	train	100000	0.31
1789634290	188	uncounted	train	100000	0.31
1789634291	188	uncounted	train	100000	0.31
1789634291	188	uncounted	train	100000	0.32
1789634291	188	uncounted	train	100000	0.32
1789634292	188	uncounted	train	100000	0.31
1789634292	188	uncounted	train	100000	0.30
1789634293	188	uncounted	train	100000	0.31
1789634293	188	uncounted	train	100000	0.32
1789634293	188	uncounted	train	100000	0.30
1789634294	188	uncounted	train	100000	0.32
1789634294	188	uncounted	train	100000	0.32
1789634295	188	uncounted	train	100000	0.32
1789634295	188	uncounted	train	100000	0.34
1789634296	188	uncounted	train	100000	0.31
1789634297	188	uncounted	train	100000	0.77
1789634298	188	uncounted	train	100000	0.78
1789634299	188	uncounted	train	100000	0.79
1789634299	188	uncounted	train	100000	0.78
1789634300	188	uncounted	train	100000	0.79
1789634301	188	uncounted	train	100000	0.37
1789634302	188	uncounted	train	100000	0.40
1789634302	188	uncounted	train	100000	0.40
1789634303	188	uncounted	train	100000	0.41
1789634303	188	uncounted	train	100000	0.39
1789634304	188	uncounted	train	100000	0.25
1789634304	188	uncounted	train	100000	0.25
1789634304	188	uncounted	train	100000	0.26
1789634305	188	uncounted	train	100000	0.25
1789634305	188	uncounted	train	100000	0.25
1789634305	188	uncounted	train	100000	0.30
1789634306	188	uncounted	train	100000	0.31
1789634306	188	uncounted	train	100000	0.31
1789634307	188	uncounted	train	100000	0.31
1789634307	188	uncounted	train	100000	0.30
1789634308	188	uncounted	train	100000	0.29
1789634308	188	uncounted	train	100000	0.30
1789634308	188	uncounted	train	100000	0.30
1789634309	188	uncounted	train	100000	0.30
1789634309	188	uncounted	train	100000	0.31
1789634310	188	uncounted	train	100000	0.32
1789634310	188	uncounted	train	100000	0.31
1789634310	188	uncounted	train	100000	0.32
1789634311	188	uncounted	train	100000	0.31
1789634311	188	uncounted	train	100000	0.31
1789634312	188	uncounted	train	100000	0.31
1789634312	188	uncounted	train	100000	0.30
1789634313	188	uncounted	train	100000	0.30
1789634313	188	uncounted	train	100000	0.30
1789634313	188	uncounted	train	100000	0.30
1789634330	200	uncounted	train	100000	0.32
1789634331	200	uncounted	train	100000	0.30
1789634331	200	uncounted	train	100000	0.32
1789634331	200	uncounted	train	100000	0.31
1789634332	200	uncounted	train	100000	0.30
1789634332	200	uncounted	train	100000	0.30
1789634333	200	uncounted	train	100000	0.29
1789634333	200	uncounted	train	100000	0.30
1789634334	200	uncounted	train	100000	0.30
1789634334	200	uncounted	train	100000	0.30
1789634334	200	uncounted	train	100000	0.37
1789634335	200	uncounted	train	100000	0.37
1789634335	200	uncounted	train	100000	0.37
1789634336	200	uncounted	train	100000	0.35
1789634336	200	uncounted	train	100000	0.36
1789634337	200	uncounted	train	100000	0.36
1789634337	200	uncounted	train	100000	0.36
1789634338	200	uncounted	train	100000	0.36
1789634338	200	uncounted	train	100000	0.36
1789634339	200	uncounted	train	100000	0.37
1789634339	200	uncounted	train	100000	0.31
1789634340	200	uncounted	train	100000	0.30
1789634340	200	uncounted	train	100000	0.29
1789634341	200	uncounted	train	100000	0.32
1789634341	200	uncounted	train	100000	0.30
1789634341	200	uncounted	train	100000	0.30
1789634342	200	uncounted	train	100000	0.31
1789634342	200	uncounted	train	100000	0.31
1789634343	200	uncounted	train	100000	0.30
1789634343	200	uncounted	train	100000	0.33
1789634344	200	uncounted	train	100000	0.74
1789634345	200	uncounted	train	100000	0.74
1789634346	200	uncounted	train	100000	0.76
1789634347	200	uncounted	train	100000	0.73
1789634348	200	uncounted	train	100000	0.71
1789634349	200	uncounted	train	100000	0.76
1789634350	200	uncounted	train	100000	0.76
1789634351	200	uncounted	train	100000	0.76
