ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789638288	51	4.710	counted	exit	3.3	1	train.py
1789638309	97	3.472	counted	exit	1.5	1	train.py
1789638335	137	10.202	counted	exit	3.4	1	train.py
1789638355	185	7.929	counted	exit	2.5	1	train.py
1789638417	210	137.468	uncounted	exit	37.1	14	probe.py
1789638444	223	26.201	uncounted	exit	8.4	26	probe2.py
1789638469	236	40.934	uncounted	exit	11.3	16	probe3.py
1789638501	249	45.789	uncounted	exit	12.4	61	probe4.py
1789638527	269	23.989	uncounted	exit	7.1	32	probe5.py
1789638537	297	2.386	counted	exit	1.1	1	train.py
1789638553	322	16.503	uncounted	exit	5.3	19	probe6.py
1789638562	335	1.683	uncounted	exit	0.9	0	probe7.py
1789638569	345	16.470	uncounted	exit	5.2	9	probe7.py
1789638587	358	25.101	uncounted	exit	7.5	14	probe8.py
1789638599	371	21.415	uncounted	exit	6.4	11	probe9.py
1789638613	384	28.263	uncounted	exit	8.1	11	probe10.py
1789638628	397	33.977	uncounted	exit	9.4	7	probe11.py
1789638680	410	155.766	uncounted	exit	45.6	12	probe12.py
1789638710	423	78.477	uncounted	exit	21.0	10	probe13.py
1789638721	451	9.294	counted	exit	3.0	1	train.py
1789638766	476	119.795	uncounted	exit	32.8	15	probe14.py
1789638800	489	83.259	uncounted	exit	22.9	11	probe15.py
1789638846	502	133.325	uncounted	exit	37.0	16	probe16.py
1789638908	515	199.416	uncounted	exit	52.9	25	probe17.py
1789638958	528	133.223	uncounted	exit	35.8	20	probe18.py
1789639024	541	197.518	uncounted	exit	53.1	23	probe19.py
1789639126	554	323.718	uncounted	exit	90.5	28	probe20.py
1789639239	567	379.538	uncounted	exit	102.8	26	probe21.py
1789639328	595	277.187	counted	exit	76.4	16	train.py
1789639502	620	585.384	uncounted	exit	158.3	37	probe22.py
1789639656	633	411.515	uncounted	exit	110.2	28	probe23.py
1789639780	646	359.418	uncounted	exit	98.9	23	probe24.py
1789639806	659	29.808	uncounted	exit	8.3	3	probe25.py
1789639902	673	322.583	uncounted	exit	87.9	20	/tmp/probe25b.py
1789639971	686	178.057	uncounted	exit	49.5	17	probe26.py
1789640187	699	748.995	uncounted	exit	204.6	48	probe27.py
1789640266	727	257.371	counted	exit	70.3	16	train.py
1789640495	753	751.622	uncounted	exit	203.3	48	/tmp/probe28.py
1789640684	767	597.266	uncounted	exit	177.6	24	/tmp/probe29.py
1789640791	781	347.364	uncounted	exit	92.2	45	/tmp/probe30.py
1789640969	795	631.504	uncounted	exit	170.7	35	/tmp/probe31.py
1789641091	823	268.503	counted	exit	74.1	16	train.py
1789641152	849	187.175	uncounted	exit	52.7	13	/tmp/probe32.py
1789641400	863	845.256	uncounted	exit	235.8	40	/tmp/probe33.py
1789641598	877	651.362	uncounted	exit	182.3	36	/tmp/probe34.py
1789642103	891	1633.998	uncounted	exit	494.6	4	/tmp/probe35.py
1789642180	905	171.190	uncounted	exit	45.3	4	/tmp/probe36.py
1789642376	919	670.996	uncounted	exit	181.5	44	/tmp/probe37.py
1789642556	933	627.706	uncounted	exit	172.9	29	/tmp/probe38.py
1789642663	973	335.059	counted	exit	93.4	16	train.py
1789642692	1003	66.007	uncounted	exit	19.4	4	/tmp/probe39.py
1789642731	1018	80.921	uncounted	exit	22.5	6	/tmp/probe40.py
1789642780	1032	138.533	uncounted	exit	39.2	8	/tmp/probe41.py
1789642809	1046	62.629	uncounted	exit	19.5	4	/tmp/probe42.py
1789642920	1076	374.503	counted	exit	106.0	16	train.py
1789642975	1102	165.299	uncounted	exit	46.3	10	/tmp/probe43.py
1789643076	1135	358.222	counted	exit	98.3	16	train.py
1789643197	1181	413.581	counted	exit	113.2	16	train.py
1789643315	1224	387.316	counted	exit	108.6	16	train.py
1789643341	1251	70.202	uncounted	exit	20.0	5	/tmp/probe44.py
1789643523	1265	630.023	uncounted	exit	175.6	35	/tmp/probe45.py
1789644022	1279	1647.059	uncounted	exit	479.1	64	/tmp/probe46.py
1789644032	1294	0.042	uncounted	exit	0.0	0	-
1789644118	1312	299.655	counted	exit	84.0	16	train.py
1789644248	1337	431.541	exempt	exit	122.7	16	validate.py
