ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789582835	101	0.033	uncounted	exit	0.0	0	-c
1789582835	103	0.031	uncounted	exit	0.0	0	-c
1789582835	105	0.032	uncounted	exit	0.0	0	-m --version
1789582835	107	0.031	uncounted	exit	0.0	0	-c
1789582862	212	4.514	counted	exit	3.1	1	train.py
1789582875	274	0.033	uncounted	exit	0.0	0	-c
1789582875	276	0.032	uncounted	exit	0.0	0	-c
1789582875	278	0.034	uncounted	exit	0.0	0	-c
1789582902	377	7.144	counted	exit	2.6	1	train.py
1789582931	455	35.422	uncounted	exit	9.6	2	analyze_trees.py
1789582963	509	27.207	uncounted	exit	7.5	14	sweep1.py
1789582972	531	27.058	uncounted	exit	7.4	14	sweep1.py
1789582985	604	28.192	uncounted	exit	7.7	14	sweep1.py
1789583002	729	30.271	uncounted	exit	8.2	16	sweep1.py
1789583027	782	15.899	uncounted	exit	4.8	10	sweep2.py
1789583171	835	502.393	uncounted	exit	126.6	72	sweep3.py
1789583606	889	1673.717	uncounted	term	420.2	73	sweep4.py
1789584187	922	2286.123	uncounted	exit	573.7	96	sweep4.py
1789584496	1025	0.036	uncounted	exit	0.0	0	-c
1789584496	1027	0.034	uncounted	exit	0.0	0	-c
1789584496	1029	0.033	uncounted	exit	0.0	0	-c
1789584513	1077	39.868	counted	exit	10.9	1	train.py
1789584547	1231	13.110	counted	exit	3.9	1	train.py
1789584614	1297	232.067	uncounted	exit	58.7	10	sweep5.py
1789584701	1351	188.427	uncounted	exit	48.7	7	sweep6.py
1789584719	1441	14.862	counted	exit	4.3	1	train.py
1789584863	1507	523.642	uncounted	exit	132.1	15	sweep7.py
1789584973	1561	389.548	uncounted	exit	99.1	9	sweep8.py
1789585087	1667	389.045	uncounted	exit	99.3	9	sweep9.py
1789585270	1722	551.633	uncounted	exit	141.8	9	sweep10.py
1789585475	1776	750.511	uncounted	exit	194.3	9	sweep11.py
1789585528	1970	126.889	counted	exit	33.4	1	train.py
1789585719	2037	278.400	uncounted	exit	76.6	5	sweep12.py
1789585737	2127	43.408	counted	exit	12.9	1	train.py
1789585806	2193	211.200	uncounted	exit	59.9	5	sweep13.py
1789585868	2247	175.718	uncounted	exit	49.1	6	sweep14.py
1789585922	2337	174.115	counted	exit	47.6	4	train.py
1789586243	2404	1110.239	uncounted	exit	309.2	21	sweep15.py
1789586569	2469	965.903	uncounted	exit	266.2	18	sweep16.py
1789587731	2566	2419.618	uncounted	exit	652.2	39	sweep17.py
1789587888	2660	0.036	uncounted	exit	0.0	0	-c
1789587888	2662	0.037	uncounted	exit	0.0	0	-c
1789587889	2664	0.035	uncounted	exit	0.0	0	-c
1789588010	2772	394.601	counted	exit	105.2	4	train.py
1789588084	2875	205.107	counted	exit	54.5	2	train.py
1789588190	3014	226.324	counted	exit	59.8	2	train.py
1789588258	3129	225.813	counted	exit	61.0	2	train.py
1789588291	3295	1.769	counted	exit	1.0	0	train.py
1789588359	3405	209.554	counted	exit	57.0	2	train.py
1789588431	3560	199.262	counted	exit	53.3	2	train.py
1789588707	3728	226.344	counted	exit	60.8	2	train.py
1789588777	3843	118.867	counted	exit	33.5	2	train.py
1789588800	3957	49.568	counted	exit	13.3	2	train.py
1789588893	4122	228.488	counted	exit	60.1	2	train.py
1789588966	4225	241.967	counted	exit	65.0	2	train.py
1789589051	4380	239.043	counted	exit	63.5	2	train.py
1789589140	4494	278.888	counted	exit	72.9	2	train.py
1789589227	4597	307.912	counted	exit	81.7	2	train.py
1789589342	4712	393.719	counted	exit	105.0	3	train.py
1789589469	4840	390.639	counted	exit	103.9	3	train.py
1789589607	4877	509.934	exempt	exit	133.7	3	validate.py
