ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789590338	156	4.724	counted	exit	3.5	1	train.py
1789590348	196	0.699	uncounted	exit	0.3	0	-c
1789590353	215	1.498	uncounted	exit	0.8	0	-c
1789590363	239	1.742	uncounted	exit	0.9	1	/cell/harness_state/tmp/opencode/es_test.py
1789590385	330	1.766	counted	exit	1.1	0	train.py
1789590391	385	1.494	uncounted	exit	0.8	0	-c
1789590398	445	8.509	counted	exit	2.9	1	train.py
1789590469	545	11.908	counted	exit	3.9	1	train.py
1789590496	680	13.744	counted	exit	4.4	1	train.py
1789590527	817	26.975	counted	exit	8.7	1	train.py
1789590549	934	19.319	counted	exit	7.9	1	train.py
1789590596	1136	1.879	counted	exit	1.2	0	train.py
1789590611	1228	21.174	counted	exit	7.6	1	train.py
1789590644	1346	73.053	counted	exit	20.6	1	train.py
1789590679	1444	44.067	counted	exit	13.1	1	train.py
1789590769	1548	54.421	counted	exit	15.6	1	train.py
1789590801	1645	29.633	counted	exit	9.3	1	train.py
1789590829	1722	50.142	counted	exit	14.5	1	train.py
1789590859	1824	43.242	counted	exit	12.8	1	train.py
1789590931	1999	66.713	counted	exit	18.9	1	train.py
1789590974	2101	66.578	counted	exit	19.4	1	train.py
1789591007	2200	69.380	counted	exit	20.3	1	train.py
1789591041	2296	66.032	counted	exit	19.2	2	train.py
1789591108	2430	182.585	counted	exit	49.6	4	train.py
1789591197	2509	285.366	counted	exit	76.1	6	train.py
1789591277	2630	253.255	counted	exit	67.9	6	train.py
1789591356	2735	229.622	counted	exit	63.6	6	train.py
1789591576	2902	247.761	counted	exit	69.2	6	train.py
1789591807	3030	143.632	counted	exit	41.3	6	train.py
1789591917	3136	273.416	counted	exit	74.6	6	train.py
1789592173	3333	314.593	counted	exit	85.4	6	train.py
1789592288	3452	274.408	counted	exit	76.3	6	train.py
1789592369	3551	236.250	counted	exit	67.9	6	train.py
1789592453	3650	225.215	counted	exit	66.0	6	train.py
1789592551	3732	259.600	counted	exit	74.8	6	train.py
1789592674	3817	251.700	counted	exit	73.3	6	train.py
1789592747	3895	232.612	counted	exit	68.1	6	train.py
1789592835	3974	266.219	counted	exit	76.7	6	train.py
1789592933	4096	272.008	counted	exit	79.9	6	train.py
1789593029	4175	297.680	counted	exit	86.1	6	train.py
1789593144	4254	363.124	counted	exit	103.3	6	train.py
1789593235	4356	255.952	counted	exit	75.2	6	train.py
1789593404	4464	366.149	counted	exit	105.1	7	train.py
1789593739	4571	426.844	counted	term	120.0	7	train.py
1789593860	4646	380.424	exempt	exit	112.5	7	validate.py
